Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-07-05T04:00:00.000000,Great Britain,Great Britain,GB,62.61,100.08,83.79,68.22, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T05:00:00.000000,Great Britain,Great Britain,GB,72.76,112.92,81.88,66.5, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T06:00:00.000000,Great Britain,Great Britain,GB,54.75,88.9,86.13,70.61, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T07:00:00.000000,Great Britain,Great Britain,GB,44.03,75.79,88.81,71.98, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T08:00:00.000000,Great Britain,Great Britain,GB,37.24,67.96,90.68,72.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T09:00:00.000000,Great Britain,Great Britain,GB,40.0,72.32,90.21,74.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:00:00.000000,Great Britain,Great Britain,GB,47.22,81.32,89.11,74.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:00:00.000000,Great Britain,Great Britain,GB,42.33,75.6,90.03,73.73, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:00:00.000000,Great Britain,Great Britain,GB,40.57,73.66,90.31,73.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:00:00.000000,Great Britain,Great Britain,GB,39.32,72.7,90.33,75.09, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:00:00.000000,Great Britain,Great Britain,GB,40.42,74.35,90.07,73.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:00:00.000000,Great Britain,Great Britain,GB,40.66,74.76,89.88,72.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T16:00:00.000000,Great Britain,Great Britain,GB,41.42,74.26,89.72,73.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:00:00.000000,Great Britain,Great Britain,GB,51.02,87.16,87.26,68.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:00:00.000000,Great Britain,Great Britain,GB,53.47,91.39,86.43,66.67, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:00:00.000000,Great Britain,Great Britain,GB,64.42,104.82,83.82,62.09, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:00:00.000000,Great Britain,Great Britain,GB,86.1,131.5,79.24,57.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:00:00.000000,Great Britain,Great Britain,GB,80.24,125.05,79.84,56.94, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:00:00.000000,Great Britain,Great Britain,GB,64.81,106.36,83.08,56.2, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:00:00.000000,Great Britain,Great Britain,GB,63.0,104.26,83.62,54.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:00:00.000000,Great Britain,Great Britain,GB,57.47,97.42,84.98,55.38, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:00:00.000000,Great Britain,Great Britain,GB,61.57,103.27,83.89,53.24,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:00:00.000000,Great Britain,Great Britain,GB,69.31,113.17,82.28,49.87, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:00:00.000000,Great Britain,Great Britain,GB,81.39,128.64,79.73,46.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:00:00.000000,Great Britain,Great Britain,GB,88.99,139.54,77.29,44.14, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:00:00.000000,Great Britain,Great Britain,GB,97.05,150.42,75.03,42.2, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:00:00.000000,Great Britain,Great Britain,GB,88.98,140.7,77.05,45.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:00:00.000000,Great Britain,Great Britain,GB,85.29,136.28,78.44,49.13,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:00:00.000000,Great Britain,Great Britain,GB,87.42,138.87,78.38,51.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:00:00.000000,Great Britain,Great Britain,GB,94.11,147.51,76.96,52.36, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:00:00.000000,Great Britain,Great Britain,GB,88.45,140.85,78.3,54.96, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T11:00:00.000000,Great Britain,Great Britain,GB,79.56,130.67,80.01,57.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:00:00.000000,Great Britain,Great Britain,GB,70.79,120.06,81.88,59.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:00:00.000000,Great Britain,Great Britain,GB,65.61,113.32,83.22,61.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:00:00.000000,Great Britain,Great Britain,GB,81.43,132.32,79.1,57.94, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T15:00:00.000000,Great Britain,Great Britain,GB,87.48,138.64,77.48,55.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T16:00:00.000000,Great Britain,Great Britain,GB,106.67,162.78,72.17,51.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T17:00:00.000000,Great Britain,Great Britain,GB,125.92,185.94,67.17,46.8,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T18:00:00.000000,Great Britain,Great Britain,GB,137.1,198.86,64.35,43.03, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T19:00:00.000000,Great Britain,Great Britain,GB,142.06,203.9,63.32,41.07, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T20:00:00.000000,Great Britain,Great Britain,GB,148.32,211.4,61.64,38.9, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T21:00:00.000000,Great Britain,Great Britain,GB,140.33,201.54,63.21,39.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T22:00:00.000000,Great Britain,Great Britain,GB,119.09,175.43,68.34,42.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T23:00:00.000000,Great Britain,Great Britain,GB,101.79,153.67,73.06,45.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T00:00:00.000000,Great Britain,Great Britain,GB,86.85,134.59,77.08,48.64, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T01:00:00.000000,Great Britain,Great Britain,GB,70.8,113.96,81.26,52.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T02:00:00.000000,Great Britain,Great Britain,GB,64.37,105.71,83.1,54.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T03:00:00.000000,Great Britain,Great Britain,GB,55.51,94.22,85.57,56.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T04:00:00.000000,Great Britain,Great Britain,GB,50.69,87.65,86.69,59.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T05:00:00.000000,Great Britain,Great Britain,GB,54.28,91.58,86.01,61.17,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T06:00:00.000000,Great Britain,Great Britain,GB,66.18,105.4,84.06,61.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T07:00:00.000000,Great Britain,Great Britain,GB,55.0,91.74,86.79,66.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T08:00:00.000000,Great Britain,Great Britain,GB,46.46,82.2,88.57,69.24, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T09:00:00.000000,Great Britain,Great Britain,GB,46.61,83.5,88.85,70.19, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T10:00:00.000000,Great Britain,Great Britain,GB,40.73,75.82,89.94,72.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T11:00:00.000000,Great Britain,Great Britain,GB,34.28,67.67,91.47,74.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T12:00:00.000000,Great Britain,Great Britain,GB,28.03,59.82,92.93,76.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T13:00:00.000000,Great Britain,Great Britain,GB,27.89,59.72,92.92,77.03,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T14:00:00.000000,Great Britain,Great Britain,GB,31.57,64.78,92.05,75.77, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T15:00:00.000000,Great Britain,Great Britain,GB,35.09,71.42,91.25,73.62, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T16:00:00.000000,Great Britain,Great Britain,GB,50.17,91.88,87.44,69.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T17:00:00.000000,Great Britain,Great Britain,GB,79.77,131.23,79.95,60.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T18:00:00.000000,Great Britain,Great Britain,GB,104.0,163.72,73.9,53.19, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T19:00:00.000000,Great Britain,Great Britain,GB,116.41,179.5,71.08,48.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-07T20:00:00.000000,Great Britain,Great Britain,GB,100.1,160.7,74.78,51.11, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T21:00:00.000000,Great Britain,Great Britain,GB,82.98,142.18,78.44,53.69, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T22:00:00.000000,Great Britain,Great Britain,GB,67.56,123.09,82.64,56.71, nationalgrideso.com; elexon.co.uk,false,""
2025-07-07T23:00:00.000000,Great Britain,Great Britain,GB,45.98,93.27,87.91,61.19, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T00:00:00.000000,Great Britain,Great Britain,GB,42.69,84.98,88.94,61.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T01:00:00.000000,Great Britain,Great Britain,GB,42.91,84.7,89.0,61.43, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T02:00:00.000000,Great Britain,Great Britain,GB,40.06,80.75,89.48,61.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T03:00:00.000000,Great Britain,Great Britain,GB,40.97,82.17,89.27,61.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T04:00:00.000000,Great Britain,Great Britain,GB,48.83,92.88,87.39,59.2, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T05:00:00.000000,Great Britain,Great Britain,GB,61.81,112.07,84.94,58.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T06:00:00.000000,Great Britain,Great Britain,GB,60.52,115.35,85.34,60.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T07:00:00.000000,Great Britain,Great Britain,GB,50.0,103.78,87.71,64.42, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T08:00:00.000000,Great Britain,Great Britain,GB,43.41,96.09,89.51,67.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T09:00:00.000000,Great Britain,Great Britain,GB,35.9,84.79,91.35,70.62, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T10:00:00.000000,Great Britain,Great Britain,GB,40.6,87.98,90.71,70.49, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T11:00:00.000000,Great Britain,Great Britain,GB,38.48,85.77,91.14,71.96, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T12:00:00.000000,Great Britain,Great Britain,GB,35.26,82.9,91.53,72.92, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T13:00:00.000000,Great Britain,Great Britain,GB,38.16,87.02,90.78,72.23,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T14:00:00.000000,Great Britain,Great Britain,GB,41.96,91.84,89.72,71.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T15:00:00.000000,Great Britain,Great Britain,GB,55.01,111.26,86.25,67.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T16:00:00.000000,Great Britain,Great Britain,GB,89.03,153.52,76.99,58.32, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T17:00:00.000000,Great Britain,Great Britain,GB,122.84,194.8,68.02,49.07,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T18:00:00.000000,Great Britain,Great Britain,GB,136.29,210.86,64.55,44.49, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T19:00:00.000000,Great Britain,Great Britain,GB,145.39,221.8,62.42,40.86, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T20:00:00.000000,Great Britain,Great Britain,GB,153.18,232.44,60.06,37.03, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T21:00:00.000000,Great Britain,Great Britain,GB,149.58,228.72,60.35,36.22, nationalgrideso.com; elexon.co.uk,false,""
2025-07-08T22:00:00.000000,Great Britain,Great Britain,GB,132.0,207.55,64.77,37.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-08T23:00:00.000000,Great Britain,Great Britain,GB,125.65,200.38,66.72,38.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T00:00:00.000000,Great Britain,Great Britain,GB,120.18,193.16,67.93,39.0, nationalgrideso.com; elexon.co.uk,false,""
2025-07-09T01:00:00.000000,Great Britain,Great Britain,GB,118.27,189.63,68.38,39.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T02:00:00.000000,Great Britain,Great Britain,GB,114.77,185.51,69.3,39.93,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T03:00:00.000000,Great Britain,Great Britain,GB,115.3,186.66,69.21,39.3,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T04:00:00.000000,Great Britain,Great Britain,GB,123.77,192.57,67.0,36.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T05:00:00.000000,Great Britain,Great Britain,GB,138.87,210.49,63.97,35.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T06:00:00.000000,Great Britain,Great Britain,GB,147.82,222.18,62.41,35.81,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T07:00:00.000000,Great Britain,Great Britain,GB,130.06,200.66,66.63,42.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-09T08:00:00.000000,Great Britain,Great Britain,GB,106.92,172.42,72.19,49.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T09:00:00.000000,Great Britain,Great Britain,GB,90.53,152.94,76.87,55.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-09T10:00:00.000000,Great Britain,Great Britain,GB,82.01,142.51,79.43,59.16,elexon.co.uk;  nationalgrideso.com,false,""
